hashtag,tweet_utc_date,user_name,user_screen_name,tweet_text,tweet_url,tweet_id,user_profile_image_url,user_location,source,in_reply_to_screen_name,in_reply_to_status_id,image_link,retweet_count,favorite_count,time_zone,geo_enabled,geography,coordinates,lang
#NICAR17,2017-03-06 21:48:44+00:00,Wm Pitzer,newsgraphics,The latest The Wm Pitzer Daily! https://t.co/gmkgq0jZSW Thanks to @kyletwebster @andrew_dunn @markprice_obs #womendesignhistory #nicar17,https://twitter.com/newsgraphics/status/838868977845698560,838868977845698000,http://pbs.twimg.com/profile_images/465949599534809088/fSQpVhj-_normal.png,"Davidson, NC","<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",,,,0,0,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 21:44:12+00:00,Jill U Adams,juadams,"RT @lizabio: Just back from #NICAR17, which was apparently the biggest gathering of enemies of the ppl since Jan 20,  with new tools to use",https://twitter.com/juadams/status/838867837129216000,838867837129216000,http://pbs.twimg.com/profile_images/1615741589/photo_1__normal.JPG,"Albany, NY","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,1,0,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 21:43:04+00:00,Katherine Garcia,katherinejulia,RT @dataeditor: Here are slides for my #NICAR17 lightning talk. (Disclaimer: I can't throw my #FOIA responses at you via Twitter) https://t,https://twitter.com/katherinejulia/status/838867552554139649,838867552554139000,http://pbs.twimg.com/profile_images/491299730480066560/HoQ6j_pg_normal.jpeg,"Washington, DC","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,42,0,Eastern Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 21:35:55+00:00,Cody Winchester,cody_winchester,We're up and running with @news_klaxon =&gt; thx @ultracasual for the #nicar17 demo https://t.co/a1sHZaU2HY,https://twitter.com/cody_winchester/status/838865751989698560,838865751989698000,http://pbs.twimg.com/profile_images/2177252380/Fall_2010_011_normal.jpg,"Austin, TX","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,0,5,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 21:13:42+00:00,Daniel Levitt,DanielLevitt32,"RT @palewire: My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t",https://twitter.com/DanielLevitt32/status/838860162865774593,838860162865774000,http://pbs.twimg.com/profile_images/791616181043990528/KpXij1Mm_normal.jpg,Opinions my own. ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,12,0,London,TRUE,,,en
#NICAR17,2017-03-06 21:10:12+00:00,Phil Shapiro,philshapiro,"RT @thejefflarson: #NICAR17 I'm teaching @olgapierce 's R class this morning here's a link to the docs:https://t.co/wpFMyOS8lI",https://twitter.com/philshapiro/status/838859279746678789,838859279746678000,http://pbs.twimg.com/profile_images/718722605570768896/LjKZjF17_normal.jpg,Washington DC,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,2,0,Eastern Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 21:09:04+00:00,George Kamau,georgekamau_,"Slides with links to earthquake and fire data for the Earth, Wind &amp; Fire #NICAR17 session. https://t.co/c8BVgae4vR",https://twitter.com/georgekamau_/status/838858997692264448,838858997692264000,http://pbs.twimg.com/profile_images/749034690556854272/l2_zgyZd_normal.jpg,1 AU,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>",,,,0,0,Nairobi,TRUE,,,en
#NICAR17,2017-03-06 21:08:17+00:00,Katelyn Ferral,katelynferral,RT @allymanning: True in FOIA. True in life. #NICAR17 https://t.co/84vDZN87sB,https://twitter.com/katelynferral/status/838858798995496960,838858798995496000,http://pbs.twimg.com/profile_images/516760070630023168/WVOA-n0__normal.jpeg,"Madison, WI ","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,47,0,Central Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 21:07:04+00:00,Katelyn Ferral,katelynferral,RT @dataeditor: Here are slides for my #NICAR17 lightning talk. (Disclaimer: I can't throw my #FOIA responses at you via Twitter) https://t,https://twitter.com/katelynferral/status/838858493943767041,838858493943767000,http://pbs.twimg.com/profile_images/516760070630023168/WVOA-n0__normal.jpeg,"Madison, WI ","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,42,0,Central Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 21:06:09+00:00,Vignesh Ramachandran,VigneshR,What the hell is R? And all other questions youre afraid to ask. Great #NICAR17 resource via @TishaOnTV/@sisiwei: https://t.co/Byl2c258Wl,https://twitter.com/VigneshR/status/838858259989573636,838858259989573000,http://pbs.twimg.com/profile_images/798385457683779584/GshW3_ME_normal.jpg,"Palo Alto, CA","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,0,2,Pacific Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 20:57:14+00:00,Jo-Anna,Jo_AnnaK,Last time I saw the Atlanta Ocean was from the shores of Iceland. Wish every journo conference were near a beach. https://t.co/75j1pmOybC,https://twitter.com/Jo_AnnaK/status/838856018822037505,838856018822037000,http://pbs.twimg.com/profile_images/1134699048/Jo-Anna_K._Burnett_normal.jpg,"Southeast Asia, U.S.A., U.K.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,0,1,London,TRUE,,,en
#NICAR17,2017-03-06 20:55:54+00:00,agustin armendariz,agustin_NYT,"RT @palewire: My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t",https://twitter.com/agustin_NYT/status/838855681465798656,838855681465798000,http://pbs.twimg.com/profile_images/654326428326952961/Hi-qKhDR_normal.jpg,Jersey/NYC,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,12,0,Pacific Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:52:38+00:00,Jo-Anna,Jo_AnnaK,"The simple beauty of water, land and sky. Post #NICAR17 #JacksonvilleFl https://t.co/vKHaCvMLQq",https://twitter.com/Jo_AnnaK/status/838854859185131521,838854859185131000,http://pbs.twimg.com/profile_images/1134699048/Jo-Anna_K._Burnett_normal.jpg,"Southeast Asia, U.S.A., U.K.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,0,2,London,TRUE,,,en
#NICAR17,2017-03-06 20:51:55+00:00,DougHaddix,DougHaddix,"RT @palewire: My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t",https://twitter.com/DougHaddix/status/838854680293822465,838854680293822000,http://pbs.twimg.com/profile_images/779393450462633985/oL554xA1_normal.jpg,"Columbus, OH","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,12,0,Eastern Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 20:46:34+00:00,Kristin Hussey,kristinhussey1,RT @CrinaBoros: #NICAR17 Collaboration tipsheet updated https://t.co/9u7QGex9Kv,https://twitter.com/kristinhussey1/status/838853334580793344,838853334580793000,http://pbs.twimg.com/profile_images/838371689796878336/hioKtf3g_normal.jpg,Connecticut,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,1,0,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:40:46+00:00,Mary Jo Bateman,MaryJoBateman,"RT @jeremybowers: A reminder, #NICAR17: I am hiring.Your application starts a conversation and we're listening.https://t.co/iyBlVFrJ4d",https://twitter.com/MaryJoBateman/status/838851873281048581,838851873281048000,http://pbs.twimg.com/profile_images/792467060190097408/7w2nAJBF_normal.jpg,"Virginia, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,26,0,,TRUE,,,en
#NICAR17,2017-03-06 20:39:58+00:00,Veracio,VeracioSurvey,And don't forget the @VeracioSurvey session! Our session was about how we enable users to survey a crowd reliably &amp; https://t.co/HUbN0jhus0,https://twitter.com/VeracioSurvey/status/838851674533941248,838851674533941000,http://pbs.twimg.com/profile_images/760481701009231872/0xBZyJ51_normal.jpg,"Washington, DC","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,0,0,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:36:56+00:00,Tatiana Quiroga,tq815,"RT @macloo: ""Dont let this energy fade away. Dont be intimidated by the enormity of it all."" Tips: Make the most of #NICAR17https://t.c",https://twitter.com/tq815/status/838850910189146113,838850910189146000,http://pbs.twimg.com/profile_images/532933794773626880/yfnO4pQd_normal.jpeg,"Chapel Hill, N.C.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,1,0,Central Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:36:36+00:00,Tyler Foggatt,tylerfoggatt,had an amazing time learning about the future of data-driven journalism at #NICAR17 last weekend,https://twitter.com/tylerfoggatt/status/838850824969326593,838850824969326000,http://pbs.twimg.com/profile_images/828659564987953153/abEpjP5-_normal.jpg,"New Haven, CT ","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,0,4,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:36:17+00:00,Anna Flagg,AnnaFlagg,"RT @mattwaite: Hey #NICAR17: As you head home, your head is probably spinning. Here's a 5-step plan to keep the energy going: https://t.co/",https://twitter.com/AnnaFlagg/status/838850746447720450,838850746447720000,http://pbs.twimg.com/profile_images/683672867075010560/Tdjal41V_normal.jpg,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,57,0,Pacific Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:35:43+00:00,jackie gu,jqlngu,one neat tip to decompress post-#NICAR17: don't use your vocal box for 30 hrs,https://twitter.com/jqlngu/status/838850602423713792,838850602423713000,http://pbs.twimg.com/profile_images/808874776341123072/ZR_1H-7w_normal.jpg,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,0,1,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:33:17+00:00,Juan Elosua,jjelosua,RT @AditiHBhandari: oh hey did I tell you I gave a lightning talk at #NICAR17 about physical self-care as a dev? here are my slides! https,https://twitter.com/jjelosua/status/838849989631684609,838849989631684000,http://pbs.twimg.com/profile_images/524547295375667201/t59OhXv4_normal.jpeg,"Washington, DC","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,14,0,Eastern Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 20:30:39+00:00,Kara Tabor,KATabor,"RT @mattwaite: Hey #NICAR17: As you head home, your head is probably spinning. Here's a 5-step plan to keep the energy going: https://t.co/",https://twitter.com/KATabor/status/838849326109589504,838849326109589000,http://pbs.twimg.com/profile_images/790741780106928128/PJBheF3R_normal.jpg,"South Jersey to Columbia, Mo.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,57,0,,TRUE,,,en
#NICAR17,2017-03-06 20:29:45+00:00,cephillips,cephillips,"RT @palewire: My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t",https://twitter.com/cephillips/status/838849102808940544,838849102808940000,http://pbs.twimg.com/profile_images/575166124427337729/5qjFvLmN_normal.png,"Seattle, WA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,12,0,Alaska,TRUE,,,en
#NICAR17,2017-03-06 20:27:42+00:00,Vanessa Martnez,vnessamartinez,RT @AditiHBhandari: oh hey did I tell you I gave a lightning talk at #NICAR17 about physical self-care as a dev? here are my slides! https,https://twitter.com/vnessamartinez/status/838848585852567552,838848585852567000,http://pbs.twimg.com/profile_images/772637170548875264/z9Mro6v9_normal.jpg,"Seattle, WA","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,14,0,Arizona,TRUE,,,en
#NICAR17,2017-03-06 20:23:39+00:00,Hassel Fallas,HasselFallas,RT @sandhya__k: Tools from #nicar17 versus nicar 1998 from @christinezhang's lightning talk https://t.co/u4ZD5HiPdL,https://twitter.com/HasselFallas/status/838847567148396544,838847567148396000,http://pbs.twimg.com/profile_images/791037848149372928/Y6duw-gk_normal.jpg,"San Jos, Costa Rica.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,25,0,Central America,TRUE,,,en
#NICAR17,2017-03-06 20:23:12+00:00,Jeremy Bowers,jeremybowers,RT @AditiHBhandari: oh hey did I tell you I gave a lightning talk at #NICAR17 about physical self-care as a dev? here are my slides! https,https://twitter.com/jeremybowers/status/838847452866301952,838847452866301000,http://pbs.twimg.com/profile_images/785940369204776964/e_gU_EsM_normal.jpg,"Washington, D.C.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,14,0,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:17:43+00:00,Rene Marcelo,jazzrenemarcelo,"RT @derekeder: Hey #NICAR17, here's a quick guide on how to secure &amp; encrypt your devices &amp; accounts https://t.co/EVnAD6MVic https://t.co/L",https://twitter.com/jazzrenemarcelo/status/838846073561038849,838846073561038000,http://pbs.twimg.com/profile_images/2282095925/qucac7kpuhb8lhphh410_normal.png,Chicago,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,43,0,Central Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:10:00+00:00,Lisa Wilkie,lisamwilkie,"RT @dabeard: A pin for 2017, via @kleinmatic @JessicaHuseman #NICAR17 https://t.co/60gCy6o7Ue",https://twitter.com/lisamwilkie/status/838844132399460356,838844132399460000,http://pbs.twimg.com/profile_images/608430230521409536/ANPOV5IA_normal.jpg,I  NYC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,94,0,Eastern Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 20:09:29+00:00,Bahareh R. Heravi,Bahareh360,"RT @benbwieder: Here are updated tips from @CrinaBoros, @JeffKLO, @sandhya__k &amp; me on collaborating with other newsrooms #NICAR17 https://t",https://twitter.com/Bahareh360/status/838843999565787136,838843999565787000,http://pbs.twimg.com/profile_images/692814721121193985/4vO0VQyA_normal.jpg,"Dublin City, Ireland","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,4,0,London,TRUE,,,en
#NICAR17,2017-03-06 20:08:37+00:00,Marcie,twoosheds,"RT @dabeard: A pin for 2017, via @kleinmatic @JessicaHuseman #NICAR17 https://t.co/60gCy6o7Ue",https://twitter.com/twoosheds/status/838843781357002752,838843781357002000,http://pbs.twimg.com/profile_images/812147597028659200/z5uKhnOZ_normal.jpg,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,94,0,,FALSE,,,en
#NICAR17,2017-03-06 20:07:09+00:00,Matt Dempsey,mizzousundevil,"RT @palewire: My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t",https://twitter.com/mizzousundevil/status/838843414837886976,838843414837886000,http://pbs.twimg.com/profile_images/806261010990383104/bhQM69Pu_normal.jpg,"Houston, TX","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,12,0,Central Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 20:05:30+00:00,Sandhya Kambhampati,sandhya__k,"RT @palewire: My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t",https://twitter.com/sandhya__k/status/838842997768880129,838842997768880000,http://pbs.twimg.com/profile_images/665592813191499777/gbSUrtjO_normal.jpg,"New Jersey, USA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,12,0,Eastern Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 20:04:42+00:00,Janie Boschma,janieboschma,"RT @robroc: Fantastic advice for those getting started in data journalism, especially after the #NICAR17 conference. https://t.co/p3IANii0i0",https://twitter.com/janieboschma/status/838842797352448003,838842797352448000,http://pbs.twimg.com/profile_images/694983113248751617/YfoO20qL_normal.jpg,"Washington, D.C.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,2,0,Eastern Time (US & Canada),FALSE,,,en
#NICAR17,2017-03-06 20:03:47+00:00,Ryan Pitts,ryanpitts,"RT @palewire: My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t",https://twitter.com/ryanpitts/status/838842568410484738,838842568410484000,http://pbs.twimg.com/profile_images/1162873709/ryan_normal.jpg,"Spokane, WA","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,12,0,Pacific Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 20:02:04+00:00,Ben Welsh,palewire,"My 3 #NICAR17 clases are free for anyone online. Get coding!* https://t.co/qxUtcU2O1q* https://t.co/ynbPHL5idO* https://t.co/HQLKLloqzd",https://twitter.com/palewire/status/838842136762155012,838842136762155000,http://pbs.twimg.com/profile_images/575168731417944064/T-S7fg3H_normal.png,Live and direct,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,12,38,Pacific Time (US & Canada),TRUE,,,en
#NICAR17,2017-03-06 19:58:36+00:00,Sherrie De Leon,sadtt,"RT @macloo: Things we need to work on, including in the j-schools. #journalism #data #NICAR17https://t.co/NMcSkpNiBK https://t.co/zi96VI",https://twitter.com/sadtt/status/838841260756590593,838841260756590000,http://pbs.twimg.com/profile_images/330719276/Snapshot_of_me_1_normal.png,nyc,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,3,0,America/New_York,FALSE,,,en
